job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary_in_usd,company_location,company_size,job_category,log_salary
Data Analyst,Entry-level,Full-time,On-site,2024,United States,179000,United States,Medium,Data Analysis,12.095141084822892
Data Analyst,Entry-level,Full-time,On-site,2024,United States,112000,United States,Medium,Data Analysis,11.626254150277232
Research Engineer,Senior-level,Full-time,On-site,2024,United States,234000,United States,Medium,Other,12.363076394339839
Research Engineer,Senior-level,Full-time,On-site,2024,United States,146000,United States,Medium,Other,11.891361900690473
Data Architect,Senior-level,Full-time,On-site,2024,United States,186000,United States,Medium,Other,12.133501952695338
Data Architect,Senior-level,Full-time,On-site,2024,United States,81800,United States,Medium,Other,11.312032522590838
Data Engineer,Senior-level,Full-time,On-site,2024,United States,160000,United States,Medium,Data Engineering,11.982929094215963
Data Engineer,Senior-level,Full-time,On-site,2024,United States,94100,United States,Medium,Data Engineering,11.452113325573471
Data Engineer,Executive-level,Full-time,On-site,2024,United States,225000,United States,Medium,Data Engineering,12.323855681186558
Data Engineer,Executive-level,Full-time,On-site,2024,United States,215000,United States,Medium,Data Engineering,12.2783933071098
Machine Learning Engineer,Senior-level,Full-time,Remote,2024,United States,303400,United States,Medium,Machine Learning,12.622807345896568
Machine Learning Engineer,Senior-level,Full-time,Remote,2024,United States,216700,United States,Medium,Machine Learning,12.28626918752445
Machine Learning Engineer,Mid-level,Full-time,On-site,2024,United States,166000,United States,Medium,Machine Learning,12.01974306733868
Machine Learning Engineer,Mid-level,Full-time,On-site,2024,United States,73100,United States,Medium,Machine Learning,11.199583645737869
Data Modeler,Senior-level,Full-time,Remote,2024,United States,130000,United States,Medium,Other,11.77528972943772
Data Modeler,Senior-level,Full-time,Remote,2024,United States,110000,United States,Medium,Other,11.608235644774552
Data Engineer,Mid-level,Full-time,On-site,2024,United States,115000,United States,Medium,Data Engineering,11.652687407345388
Data Engineer,Mid-level,Full-time,On-site,2024,United States,80000,United States,Medium,Data Engineering,11.289781913656018
Machine Learning Engineer,Senior-level,Full-time,Remote,2024,United States,195000,United States,Medium,Machine Learning,12.180754837545884
Machine Learning Engineer,Senior-level,Full-time,Remote,2024,United States,170000,United States,Medium,Machine Learning,12.043553716032399
Research Scientist,Senior-level,Full-time,On-site,2024,United States,295000,United States,Medium,Other,12.594730635321957
Data Engineer,Senior-level,Full-time,Remote,2024,United States,152375,United States,Medium,Data Engineering,11.934099866783573
Data Engineer,Senior-level,Full-time,Remote,2024,United States,94000,United States,Medium,Data Engineering,11.451050061252142
Data Developer,Senior-level,Full-time,Remote,2024,United States,180000,United States,Medium,Other,12.100712129872347
Data Developer,Senior-level,Full-time,Remote,2024,United States,130000,United States,Medium,Other,11.77528972943772
Analytics Engineer,Senior-level,Full-time,Remote,2024,United States,195000,United States,Medium,Other,12.180754837545884
Analytics Engineer,Senior-level,Full-time,Remote,2024,United States,165000,United States,Medium,Other,12.013700752882718
Data Scientist,Mid-level,Full-time,On-site,2024,United States,218000,United States,Medium,Data Science,12.292250341771226
Data Scientist,Mid-level,Full-time,On-site,2024,United States,152600,United States,Medium,Data Science,11.935575397832494
Machine Learning Scientist,Mid-level,Full-time,On-site,2024,United States,750000,United States,Medium,Machine Learning,13.527828485512494
Machine Learning Scientist,Mid-level,Full-time,On-site,2024,United States,150000,United States,Medium,Machine Learning,11.918390573078392
Data Scientist,Senior-level,Full-time,On-site,2024,United States,136197,United States,Medium,Data Science,11.821857646023245
Data Scientist,Senior-level,Full-time,On-site,2024,United States,100000,United States,Medium,Data Science,11.512925464970229
Research Engineer,Senior-level,Full-time,On-site,2024,United States,295000,United States,Medium,Other,12.594730635321957
Data Engineer,Executive-level,Full-time,On-site,2024,United States,179000,United States,Medium,Data Engineering,12.095141084822892
Data Engineer,Executive-level,Full-time,On-site,2024,United States,112000,United States,Medium,Data Engineering,11.626254150277232
Data Scientist,Mid-level,Full-time,On-site,2024,United States,175100,United States,Medium,Data Science,12.073112518273943
Data Scientist,Mid-level,Full-time,On-site,2024,United States,82915,United States,Medium,Data Science,11.325571265648199
Data Science Consultant,Senior-level,Full-time,On-site,2024,United States,112000,United States,Medium,Other,11.626254150277232
Data Science Consultant,Senior-level,Full-time,On-site,2024,United States,109000,United States,Medium,Other,11.59910316121128
Analytics Engineer,Mid-level,Full-time,On-site,2024,United States,116550,United States,Medium,Other,11.666075644463904
Analytics Engineer,Mid-level,Full-time,On-site,2024,United States,79200,United States,Medium,Other,11.279731577802517
Data Scientist,Mid-level,Full-time,Remote,2024,United States,168000,United States,Medium,Data Science,12.031719258385396
Data Scientist,Mid-level,Full-time,Remote,2024,United States,120000,United States,Medium,Data Science,11.695247021764184
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,210000,United States,Medium,Machine Learning,12.254862809699606
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,160000,United States,Medium,Machine Learning,11.982929094215963
Data Engineer,Senior-level,Full-time,On-site,2024,United States,116000,United States,Medium,Data Engineering,11.661345470088502
Data Engineer,Senior-level,Full-time,On-site,2024,United States,90000,United States,Medium,Data Engineering,11.407564949312402
Research Scientist,Senior-level,Full-time,On-site,2024,United States,247600,United States,Large,Other,12.419569819792578
Research Scientist,Senior-level,Full-time,On-site,2024,United States,127300,United States,Large,Other,11.754301784545499
Data Scientist,Senior-level,Full-time,Remote,2024,United States,190600,United States,Medium,Data Science,12.157932270202238
Data Scientist,Senior-level,Full-time,Remote,2024,United States,94400,United States,Medium,Data Science,11.455296352133592
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,258100,United States,Medium,Machine Learning,12.461102385706706
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,151900,United States,Medium,Machine Learning,11.930977688583864
Research Engineer,Mid-level,Full-time,On-site,2024,United States,720000,United States,Medium,Other,13.487006490992238
Research Engineer,Mid-level,Full-time,On-site,2024,United States,100000,United States,Medium,Other,11.512925464970229
Data Analyst,Senior-level,Full-time,On-site,2024,United States,171000,United States,Medium,Data Analysis,12.049418835484797
Data Analyst,Senior-level,Full-time,On-site,2024,United States,93000,United States,Medium,Data Analysis,11.440354772135393
Data Science Consultant,Senior-level,Full-time,On-site,2024,United States,104000,United States,Medium,Other,11.55214617812351
Data Science Consultant,Senior-level,Full-time,On-site,2024,United States,80000,United States,Medium,Other,11.289781913656018
Data Analyst,Mid-level,Full-time,On-site,2024,United States,158000,United States,Medium,Data Analysis,11.970350312009105
Data Analyst,Mid-level,Full-time,On-site,2024,United States,106000,United States,Medium,Data Analysis,11.571194373094205
Research Scientist,Mid-level,Full-time,On-site,2024,United States,720000,United States,Medium,Other,13.487006490992238
Research Scientist,Mid-level,Full-time,On-site,2024,United States,100000,United States,Medium,Other,11.512925464970229
Data Analyst,Senior-level,Full-time,On-site,2024,United States,140130,United States,Medium,Data Analysis,11.850325842164263
Data Analyst,Senior-level,Full-time,On-site,2024,United States,84870,United States,Medium,Data Analysis,11.348875952963722
Data Scientist,Senior-level,Full-time,Remote,2024,United States,220000,United States,Medium,Data Science,12.301382825334498
Data Scientist,Senior-level,Full-time,Remote,2024,United States,170000,United States,Medium,Data Science,12.043553716032399
Business Intelligence Developer,Mid-level,Full-time,On-site,2024,United States,117750,United States,Medium,Other,11.676319011878665
Business Intelligence Developer,Mid-level,Full-time,On-site,2024,United States,70650,United States,Medium,Other,11.165493388112674
Data Engineer,Senior-level,Full-time,On-site,2024,United States,233200,United States,Medium,Data Engineering,12.359651733458474
Data Engineer,Senior-level,Full-time,On-site,2024,United States,144200,United States,Medium,Data Engineering,11.878956503832987
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,247500,United States,Medium,Machine Learning,12.419165860990882
Machine Learning Engineer,Senior-level,Full-time,On-site,2024,United States,172200,United States,Medium,Machine Learning,12.056411870975767
Data Engineer,Mid-level,Full-time,On-site,2024,United States,138000,United States,Medium,Data Engineering,11.835008964139341
Data Engineer,Mid-level,Full-time,On-site,2024,United States,86000,United States,Medium,Data Engineering,11.362102575235644
Business Intelligence Developer,Mid-level,Full-time,On-site,2024,United States,92000,United States,Medium,Other,11.429543856031177
Business Intelligence Developer,Mid-level,Full-time,On-site,2024,United States,80000,United States,Medium,Other,11.289781913656018
BI Developer,Senior-level,Full-time,Remote,2024,United States,90000,United States,Medium,Other,11.407564949312402
BI Developer,Senior-level,Full-time,Remote,2024,United States,70000,United States,Medium,Other,11.156250521031495
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024,United States,127000,United States,Medium,Data Analysis,11.751942365440728
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024,United States,72600,United States,Medium,Data Analysis,11.192720200812888
Data Developer,Entry-level,Full-time,Remote,2024,United States,70000,United States,Medium,Other,11.156250521031495
Data Developer,Entry-level,Full-time,Remote,2024,United States,50000,United States,Medium,Other,10.819778284410283
Data Analyst,Entry-level,Full-time,On-site,2024,United States,71000,United States,Medium,Data Analysis,11.170435156023453
AI Architect,Senior-level,Full-time,On-site,2024,United States,198650,United States,Medium,Other,12.199299761242745
AI Architect,Senior-level,Full-time,On-site,2024,United States,137000,United States,Medium,Other,11.827736204810263
Data Architect,Senior-level,Full-time,On-site,2024,United States,160000,United States,Medium,Other,11.982929094215963
Data Architect,Senior-level,Full-time,On-site,2024,United States,100000,United States,Medium,Other,11.512925464970229
Data Analyst,Entry-level,Full-time,Remote,2024,United States,92700,United States,Medium,Data Analysis,11.437123751553946
Data Analyst,Entry-level,Full-time,Remote,2024,United States,64900,United States,Medium,Data Analysis,11.080602902692181
Data Scientist,Mid-level,Full-time,On-site,2024,United States,73000,United States,Medium,Data Science,11.198214720130528
Data Analyst,Mid-level,Full-time,Remote,2024,United States,81713,United States,Medium,Data Analysis,11.310968386917102
